userid,date,ticker,name,percent
11,2017-07-01,166802,浙商沪深300指数分级,0.152266248
11,2017-07-01,70030,嘉实中创400ETF联接,0.05
11,2017-07-01,160121,南方金砖四国,0.05
11,2017-07-01,161116,易方达黄金主题,0.05
11,2017-07-01,70029,嘉实安心货币B,0
11,2017-07-30,110031,易方达H股ETF人民币,0.124567218
11,2017-07-30,50025,博时标普500ETF联接,0.072508429
11,2017-07-30,160416,华安标普全球石油,0.05
11,2017-07-30,3762,国开泰富开泰灵活A,0.337445408
11,2017-07-30,485107,工银添利债券,0.05
11,2017-07-30,160119,南方中证500指数,0.05
11,2017-07-30,40180,华安上证180ETF联接指数,0.165478945
11,2017-07-30,70030,嘉实中创400ETF联接,0.05
11,2017-07-30,160121,南方金砖四国,0.05
11,2017-07-30,161116,易方达黄金主题,0.05
11,2017-07-30,70029,嘉实安心货币B,0
12,2017-07-01,110031,易方达H股ETF人民币,0.142689862
12,2017-07-01,50025,博时标普500ETF联接,0.20425216
12,2017-07-01,160416,华安标普全球石油,0.05
12,2017-07-01,217023,招商信用增强债券,0.200791729
12,2017-07-01,485107,工银添利债券,0.05
12,2017-07-01,160119,南方中证500指数,0.05
12,2017-07-01,166802,浙商沪深300指数分级,0.152266248
12,2017-07-01,70030,嘉实中创400ETF联接,0.05
12,2017-07-01,160121,南方金砖四国,0.05
12,2017-07-01,161116,易方达黄金主题,0.05
12,2017-07-01,70029,嘉实安心货币B,0
12,2017-07-30,110031,易方达H股ETF人民币,0.124567218
12,2017-07-30,50025,博时标普500ETF联接,0.072508429
12,2017-07-30,160416,华安标普全球石油,0.05
12,2017-07-30,3762,国开泰富开泰灵活A,0.337445408
12,2017-07-30,485107,工银添利债券,0.05
12,2017-07-30,160119,南方中证500指数,0.05
12,2017-07-30,40180,华安上证180ETF联接指数,0.165478945
12,2017-07-30,70030,嘉实中创400ETF联接,0.05
12,2017-07-30,160121,南方金砖四国,0.05
12,2017-07-30,161116,易方达黄金主题,0.05
12,2017-07-30,70029,嘉实安心货币B,0
13,2017-07-01,110031,易方达H股ETF人民币,0.05
13,2017-07-01,50025,博时标普500ETF联接,0.085817655
13,2017-07-01,160416,华安标普全球石油,0.05
13,2017-07-01,217023,招商信用增强债券,0.514182345
13,2017-07-01,485107,工银添利债券,0.05
13,2017-07-01,160119,南方中证500指数,0.05
13,2017-07-01,166802,浙商沪深300指数分级,0.05
13,2017-07-01,70030,嘉实中创400ETF联接,0.05
13,2017-07-01,160121,南方金砖四国,0.05
13,2017-07-01,161116,易方达黄金主题,0.05
13,2017-07-01,70029,嘉实安心货币B,0
13,2017-07-30,110031,易方达H股ETF人民币,0.05
13,2017-07-30,50025,博时标普500ETF联接,0.05
13,2017-07-30,160416,华安标普全球石油,0.05
13,2017-07-30,3762,国开泰富开泰灵活A,0.363406451
13,2017-07-30,485107,工银添利债券,0.236593549
13,2017-07-30,160119,南方中证500指数,0.05
13,2017-07-30,40180,华安上证180ETF联接指数,0.05
13,2017-07-30,70030,嘉实中创400ETF联接,0.05
13,2017-07-30,160121,南方金砖四国,0.05
13,2017-07-30,161116,易方达黄金主题,0.05
13,2017-07-30,70029,嘉实安心货币B,0
14,2017-07-01,110031,易方达H股ETF人民币,0.256635961
14,2017-07-01,50025,博时标普500ETF联接,0.142887246
14,2017-07-01,160416,华安标普全球石油,0.05
14,2017-07-01,217023,招商信用增强债券,0.05
14,2017-07-01,485107,工银添利债券,0.05
14,2017-07-01,160119,南方中证500指数,0.05
14,2017-07-01,166802,浙商沪深300指数分级,0.250476793
14,2017-07-01,70030,嘉实中创400ETF联接,0.05
14,2017-07-01,160121,南方金砖四国,0.05
14,2017-07-01,161116,易方达黄金主题,0.05
14,2017-07-01,70029,嘉实安心货币B,0
14,2017-07-30,110031,易方达H股ETF人民币,0.191496408
14,2017-07-30,50025,博时标普500ETF联接,0.088105051
14,2017-07-30,160416,华安标普全球石油,0.05
14,2017-07-30,3762,国开泰富开泰灵活A,0.167631977
14,2017-07-30,485107,工银添利债券,0.05
14,2017-07-30,160119,南方中证500指数,0.05
14,2017-07-30,40180,华安上证180ETF联接指数,0.252766564
14,2017-07-30,70030,嘉实中创400ETF联接,0.05
14,2017-07-30,160121,南方金砖四国,0.05
14,2017-07-30,161116,易方达黄金主题,0.05
14,2017-07-30,70029,嘉实安心货币B,0
14,2017-08-29,160121,南方金砖四国,0.145175607
14,2017-08-29,50025,博时标普500ETF联接,0.05
14,2017-08-29,160416,华安标普全球石油,0.05
14,2017-08-29,420102,天弘永利债券,0.05
14,2017-08-29,485107,工银添利债券,0.05
14,2017-08-29,160119,南方中证500指数,0.069218763
14,2017-08-29,40180,华安上证180ETF联接指数,0.321761881
14,2017-08-29,110026,易方达创业板ETF联接,0.05
14,2017-08-29,160719,嘉实黄金（QDII-FOF-LOF）,0.163843749
14,2017-08-29,70029,嘉实安心货币B,0
15,2017-07-01,110031,易方达H股ETF人民币,0.142689862
15,2017-07-01,50025,博时标普500ETF联接,0.20425216
15,2017-07-01,160416,华安标普全球石油,0.05
15,2017-07-01,217023,招商信用增强债券,0.200791729
15,2017-07-01,485107,工银添利债券,0.05
15,2017-07-01,160119,南方中证500指数,0.05
15,2017-07-01,166802,浙商沪深300指数分级,0.152266248
15,2017-07-01,70030,嘉实中创400ETF联接,0.05
15,2017-07-01,160121,南方金砖四国,0.05
15,2017-07-01,161116,易方达黄金主题,0.05
